date,Day,DayWeek ,detail expands,engagement rate,engagements,hashtag clicks,impressions,likes,media engagements,media views,month,MonthName,Quarter,replies,retweets,time,Tweet,url clicks,user profile clicks,year
2020-09-15 00:00:00,15,Tuesday,2,0.017421603,5,0,287,3,0,0,9,September,Q3,0,0,1899-12-30 17:45:00,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent #purus,0,0,2020
2020-09-15 00:00:00,15,Tuesday,3,0.006802721,4,0,588,0,0,0,9,September,Q3,0,0,1899-12-30 08:29:00,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam #ut,0,1,2020
2020-09-15 00:00:00,15,Tuesday,3,0.05785124,7,0,121,1,2,19,9,September,Q3,1,0,1899-12-30 00:57:00,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa #consequat,0,0,2020
2020-09-15 00:00:00,15,Tuesday,7,0.064748201,9,0,139,1,1,23,9,September,Q3,0,0,1899-12-30 00:39:00,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit #dapibus,0,0,2020
2020-09-15 00:00:00,15,Tuesday,8,0.018379282,22,0,1197,3,4,490,9,September,Q3,1,0,1899-12-30 07:19:00,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis #praesent,4,2,2020
2020-09-15 00:00:00,15,Tuesday,9,0.061363636,54,0,880,4,40,40,9,September,Q3,0,0,1899-12-30 02:59:00,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et #sociis,1,0,2020
2020-09-15 00:00:00,15,Tuesday,10,0.013876843,16,0,1153,5,0,0,9,September,Q3,0,0,1899-12-30 18:51:00,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #lacinia,0,1,2020
2020-07-15 00:00:00,15,Wednesday,0,0.005649718,1,0,177,0,1,22,7,July,Q3,0,0,1899-12-30 17:16:00,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #neque,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.008230453,2,0,243,2,0,44,7,July,Q3,0,0,1899-12-30 06:34:00,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum #condimentum,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.011494253,4,0,348,3,0,0,7,July,Q3,1,0,1899-12-30 01:42:00,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer #diam,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.016666667,1,0,60,1,0,15,7,July,Q3,0,0,1899-12-30 23:21:00,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #adipiscing,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.019138756,4,0,209,3,1,81,7,July,Q3,0,0,1899-12-30 00:01:00,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere #leo,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.019379845,5,0,258,0,5,59,7,July,Q3,0,0,1899-12-30 01:22:00,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien #molestie,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.037037037,5,0,135,3,1,40,7,July,Q3,1,0,1899-12-30 06:31:00,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque #pharetra,0,0,2020
2020-07-15 00:00:00,15,Wednesday,0,0.085714286,3,0,35,2,0,12,7,July,Q3,0,0,1899-12-30 09:02:00,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie #faucibus,0,1,2020
2020-07-15 00:00:00,15,Wednesday,0,0.105882353,9,0,85,1,8,8,7,July,Q3,0,0,1899-12-30 09:27:00,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus #condimentum,0,0,2020
2020-07-15 00:00:00,15,Wednesday,1,0.022421525,5,0,223,3,0,0,7,July,Q3,1,0,1899-12-30 02:44:00,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio #dictumst,0,0,2020
2020-07-15 00:00:00,15,Wednesday,3,0.021084337,14,2,664,5,2,2,7,July,Q3,0,1,1899-12-30 18:16:00,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit #nisl,1,0,2020
2020-07-15 00:00:00,15,Wednesday,4,0.012793177,12,0,938,8,0,0,7,July,Q3,0,0,1899-12-30 00:32:00,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #aliquam,0,0,2020
2020-07-15 00:00:00,15,Wednesday,5,0.040697674,7,0,172,1,0,0,7,July,Q3,1,0,1899-12-30 02:33:00,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #morbi,0,0,2020
2020-07-15 00:00:00,15,Wednesday,11,0.036608863,19,0,519,2,0,0,7,July,Q3,2,0,1899-12-30 18:10:00,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus #suspendisse,0,4,2020
2020-07-15 00:00:00,15,Wednesday,27,0.097101449,134,0,1380,3,82,82,7,July,Q3,1,0,1899-12-30 06:27:00,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis #consequat,0,21,2020
2020-10-16 00:00:00,16,Friday,0,0.058823529,1,0,17,1,0,0,10,October,Q4,0,0,1899-12-30 20:00:00,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede #libero,0,0,2020
2020-10-16 00:00:00,16,Friday,2,0.025252525,10,0,396,7,0,0,10,October,Q4,1,0,1899-12-30 00:24:00,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla #interdum,0,0,2020
2020-10-16 00:00:00,16,Friday,4,0.028301887,6,0,212,2,0,0,10,October,Q4,0,0,1899-12-30 18:08:00,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in #sapien,0,0,2020
2020-10-16 00:00:00,16,Friday,4,0.032679739,5,0,153,0,1,26,10,October,Q4,0,0,1899-12-30 08:51:00,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis #vestibulum,0,0,2020
2020-10-16 00:00:00,16,Friday,13,0.086206897,90,0,1044,8,66,66,10,October,Q4,1,0,1899-12-30 17:13:00,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #aenean,1,1,2020
2020-08-16 00:00:00,16,Sunday,2,0.032608696,18,0,552,3,11,11,8,August,Q3,1,1,1899-12-30 17:37:00,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis #vestibulum,0,0,2020
2020-08-16 00:00:00,16,Sunday,4,0.004550626,4,0,879,0,0,0,8,August,Q3,0,0,1899-12-30 23:09:00,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean #ipsum,0,0,2020
2020-07-16 00:00:00,16,Thursday,0,0.010958904,4,0,365,0,3,84,7,July,Q3,1,0,1899-12-30 21:58:00,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #tempus,0,0,2020
2020-07-16 00:00:00,16,Thursday,0,0.011494253,2,0,174,2,0,0,7,July,Q3,0,0,1899-12-30 18:44:00,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus #etiam,0,0,2020
2020-07-16 00:00:00,16,Thursday,0,0.017316017,4,0,231,1,0,0,7,July,Q3,0,0,1899-12-30 04:00:00,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #ante,3,0,2020
2020-07-16 00:00:00,16,Thursday,0,0.026315789,2,0,76,2,0,0,7,July,Q3,0,0,1899-12-30 01:40:00,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat #quam,0,0,2020
2020-07-16 00:00:00,16,Thursday,0,0.031830239,12,0,377,6,5,90,7,July,Q3,1,0,1899-12-30 23:35:00,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui #egestas,0,0,2020
2020-07-16 00:00:00,16,Thursday,3,0.015151515,4,0,264,1,0,0,7,July,Q3,0,0,1899-12-30 20:28:00,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae #dapibus,0,0,2020
2020-07-16 00:00:00,16,Thursday,3,0.030487805,5,0,164,2,0,0,7,July,Q3,0,0,1899-12-30 01:21:00,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet #vitae,0,0,2020
2020-07-16 00:00:00,16,Thursday,7,0.089655172,78,0,870,5,64,64,7,July,Q3,0,1,1899-12-30 05:09:00,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet #ac,0,1,2020
2020-07-16 00:00:00,16,Thursday,9,0.057377049,14,0,244,4,0,0,7,July,Q3,1,0,1899-12-30 00:29:00,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #eu,0,0,2020
2020-06-16 00:00:00,16,Tuesday,0,0.014492754,3,0,207,1,1,31,6,June,Q2,1,0,1899-12-30 20:12:00,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel #nibh,0,0,2020
2020-06-16 00:00:00,16,Tuesday,1,0.005464481,2,0,366,1,0,0,6,June,Q2,0,0,1899-12-30 22:59:00,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at #mattis,0,0,2020
2020-06-16 00:00:00,16,Tuesday,1,0.01529052,5,0,327,3,0,0,6,June,Q2,1,0,1899-12-30 23:22:00,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non #pellentesque,0,0,2020
2020-06-16 00:00:00,16,Tuesday,1,0.046931408,13,0,277,1,8,98,6,June,Q2,0,0,1899-12-30 02:13:00,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in #nec,0,3,2020
2020-06-16 00:00:00,16,Tuesday,2,0.010050251,4,0,398,2,0,0,6,June,Q2,0,0,1899-12-30 23:02:00,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida #integer,0,0,2020
2020-06-16 00:00:00,16,Tuesday,2,0.03257329,10,0,307,6,0,0,6,June,Q2,1,0,1899-12-30 19:33:00,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor #habitasse,0,1,2020
2020-06-16 00:00:00,16,Tuesday,4,0.029891304,11,0,368,4,0,56,6,June,Q2,1,0,1899-12-30 22:24:00,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed #nisi,0,2,2020
2020-06-16 00:00:00,16,Tuesday,12,0.038537549,39,0,1012,7,0,0,6,June,Q2,1,0,1899-12-30 22:23:00,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst #id,18,1,2020
2020-09-16 00:00:00,16,Wednesday,0,0.018518519,4,0,216,1,3,38,9,September,Q3,0,0,1899-12-30 23:38:00,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu #non,0,0,2020
2020-09-16 00:00:00,16,Wednesday,1,0.016835017,15,0,891,0,13,188,9,September,Q3,0,0,1899-12-30 23:36:00,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede #rhoncus,0,1,2020
2020-09-16 00:00:00,16,Wednesday,2,0.007001167,6,1,857,2,0,0,9,September,Q3,1,0,1899-12-30 18:00:00,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh #vel,0,0,2020
2020-09-16 00:00:00,16,Wednesday,8,0.024647887,21,0,852,8,4,154,9,September,Q3,1,0,1899-12-30 17:56:00,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea #lacus,0,0,2020
2020-09-16 00:00:00,16,Wednesday,15,0.156580211,163,0,1041,6,139,139,9,September,Q3,2,0,1899-12-30 05:59:00,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut #justo,1,0,2020
2020-09-16 00:00:00,16,Wednesday,19,0.029327611,41,0,1398,11,1,152,9,September,Q3,3,0,1899-12-30 23:33:00,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et #et,0,7,2020
2020-09-16 00:00:00,16,Wednesday,48,0.041666667,107,0,2568,40,0,0,9,September,Q3,3,0,1899-12-30 19:37:00,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi #pretium,0,16,2020
2020-07-17 00:00:00,17,Friday,0,0,0,0,25,0,0,0,7,July,Q3,0,0,1899-12-30 17:49:00,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti #convallis,0,0,2020
2020-07-17 00:00:00,17,Friday,0,0,0,0,254,0,0,0,7,July,Q3,0,0,1899-12-30 00:17:00,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo #etiam,0,0,2020
2020-07-17 00:00:00,17,Friday,0,0.001703578,1,0,587,1,0,0,7,July,Q3,0,0,1899-12-30 18:49:00,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis #hac,0,0,2020
2020-07-17 00:00:00,17,Friday,0,0.003616637,2,0,553,0,0,0,7,July,Q3,0,0,1899-12-30 20:26:00,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam #eget,0,2,2020
2020-07-17 00:00:00,17,Friday,0,0.023255814,5,0,215,2,2,43,7,July,Q3,1,0,1899-12-30 22:21:00,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere #mi,0,0,2020
2020-07-17 00:00:00,17,Friday,0,0.049145299,23,0,468,2,20,20,7,July,Q3,1,0,1899-12-30 07:48:00,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non #nulla,0,0,2020
2020-07-17 00:00:00,17,Friday,1,0.010416667,4,0,384,1,2,2,7,July,Q3,0,0,1899-12-30 07:23:00,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur #consequat,0,0,2020
2020-07-17 00:00:00,17,Friday,1,0.097435897,19,0,195,2,14,14,7,July,Q3,1,0,1899-12-30 07:29:00,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #fusce,1,0,2020
2020-07-17 00:00:00,17,Friday,2,0.035714286,16,0,448,8,5,147,7,July,Q3,1,0,1899-12-30 05:46:00,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id #imperdiet,0,0,2020
2020-07-17 00:00:00,17,Friday,3,0.019083969,5,0,262,1,0,0,7,July,Q3,1,0,1899-12-30 22:54:00,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #rutrum,0,0,2020
2020-07-17 00:00:00,17,Friday,4,0.01552795,5,0,322,1,0,0,7,July,Q3,0,0,1899-12-30 07:38:00,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #sit,0,0,2020
2020-07-17 00:00:00,17,Friday,15,0.012216849,48,1,3929,18,0,0,7,July,Q3,2,4,1899-12-30 03:38:00,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur #quis,0,8,2020
2020-08-17 00:00:00,17,Monday,0,0,0,0,489,0,0,0,8,August,Q3,0,0,1899-12-30 19:53:00,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst #sodales,0,0,2020
2020-08-17 00:00:00,17,Monday,0,0.02,1,0,50,0,0,0,8,August,Q3,1,0,1899-12-30 22:19:00,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa #purus,0,0,2020
2020-08-17 00:00:00,17,Monday,2,0.018786127,13,0,692,4,0,0,8,August,Q3,1,0,1899-12-30 19:23:00,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla #sit,5,1,2020
2020-08-17 00:00:00,17,Monday,3,0.011363636,10,0,880,2,2,2,8,August,Q3,0,2,1899-12-30 19:12:00,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #ac,1,0,2020
2020-08-17 00:00:00,17,Monday,4,0.018789144,9,0,479,1,4,4,8,August,Q3,0,0,1899-12-30 23:49:00,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec #sit,0,0,2020
2020-08-17 00:00:00,17,Monday,10,0.057209574,98,0,1713,8,71,71,8,August,Q3,1,1,1899-12-30 20:40:00,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #nunc,6,1,2020
2020-08-17 00:00:00,17,Monday,12,0.015250545,14,0,918,1,0,0,8,August,Q3,1,0,1899-12-30 19:51:00,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio #justo,0,0,2020
2020-10-17 00:00:00,17,Saturday,1,0.011560694,4,0,346,3,0,0,10,October,Q4,0,0,1899-12-30 00:36:00,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis #odio,0,0,2020
2020-10-17 00:00:00,17,Saturday,1,0.054844607,30,0,547,9,10,198,10,October,Q4,1,1,1899-12-30 19:12:00,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #velit,4,4,2020
2020-10-17 00:00:00,17,Saturday,6,0.019148936,9,0,470,0,0,0,10,October,Q4,0,0,1899-12-30 07:17:00,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent #nisi,0,3,2020
2020-10-17 00:00:00,17,Saturday,16,0.016470588,21,0,1275,3,0,0,10,October,Q4,2,0,1899-12-30 08:41:00,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper #nisl,0,0,2020
2020-09-17 00:00:00,17,Thursday,0,0.016393443,1,0,61,1,0,0,9,September,Q3,0,0,1899-12-30 19:17:00,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #nunc,0,0,2020
2020-09-17 00:00:00,17,Thursday,0,0.130136986,38,0,292,7,28,28,9,September,Q3,2,0,1899-12-30 16:18:00,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa #luctus,1,0,2020
2020-09-17 00:00:00,17,Thursday,1,0.012867647,7,0,544,3,0,42,9,September,Q3,1,0,1899-12-30 18:10:00,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis #donec,0,2,2020
2020-09-17 00:00:00,17,Thursday,1,0.02006689,6,0,299,4,0,0,9,September,Q3,1,0,1899-12-30 16:18:00,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida #in,0,0,2020
2020-09-17 00:00:00,17,Thursday,1,0.036866359,8,0,217,6,0,0,9,September,Q3,1,0,1899-12-30 04:01:00,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat #pede,0,0,2020
2020-09-17 00:00:00,17,Thursday,2,0.017513135,10,0,571,4,2,56,9,September,Q3,0,0,1899-12-30 18:09:00,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut #vestibulum,1,1,2020
2020-09-17 00:00:00,17,Thursday,2,0.03030303,6,0,198,2,1,35,9,September,Q3,1,0,1899-12-30 19:42:00,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non #mauris,0,0,2020
2020-09-17 00:00:00,17,Thursday,2,0.043478261,7,0,161,4,0,0,9,September,Q3,1,0,1899-12-30 18:31:00,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus #nisl,0,0,2020
2020-09-17 00:00:00,17,Thursday,2,0.045045045,5,0,111,2,1,18,9,September,Q3,0,0,1899-12-30 19:22:00,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at #odio,0,0,2020
2020-09-17 00:00:00,17,Thursday,2,0.142857143,29,0,203,9,17,17,9,September,Q3,1,0,1899-12-30 16:18:00,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper #porttitor,0,0,2020
2020-09-17 00:00:00,17,Thursday,4,0.119298246,34,0,285,6,23,23,9,September,Q3,1,0,1899-12-30 16:18:00,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #volutpat,0,0,2020
2020-09-17 00:00:00,17,Thursday,9,0.112107623,25,0,223,9,5,5,9,September,Q3,1,0,1899-12-30 18:32:00,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat #sapien,1,0,2020
2020-09-17 00:00:00,17,Thursday,10,0.113475177,48,0,423,9,23,23,9,September,Q3,6,0,1899-12-30 16:18:00,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia #eu,0,0,2020
2020-09-17 00:00:00,17,Thursday,27,0.022408964,48,2,2142,6,7,362,9,September,Q3,1,0,1899-12-30 16:18:00,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi #turpis,1,4,2020
2020-09-17 00:00:00,17,Thursday,2144,0.122912275,2274,15,18501,52,5,5,9,September,Q3,43,3,1899-12-30 01:04:00,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat #vitae,0,12,2020
2020-06-17 00:00:00,17,Wednesday,0,0,0,0,80,0,0,0,6,June,Q2,0,0,1899-12-30 21:59:00,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat #sagittis,0,0,2020
2020-06-17 00:00:00,17,Wednesday,0,0.019230769,1,0,52,1,0,0,6,June,Q2,0,0,1899-12-30 22:58:00,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer #nunc,0,0,2020
2020-06-17 00:00:00,17,Wednesday,0,0.04,1,0,25,1,0,0,6,June,Q2,0,0,1899-12-30 19:55:00,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique #rhoncus,0,0,2020
2020-06-17 00:00:00,17,Wednesday,1,0.006666667,4,0,600,1,0,107,6,June,Q2,1,0,1899-12-30 18:57:00,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium #vel,1,0,2020
